step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,tokens_per_sec_per_M_params,total_tokens,grad_norm,timestamp
1219,0.350009,N/A,N/A,3.05e-04,45995.03,129.47,89948160,N/A,2025-08-04 11:46:58
1220,0.400898,N/A,N/A,3.05e-04,45964.38,129.38,90021888,0.7917,2025-08-04 11:46:59
1221,0.374180,N/A,N/A,3.05e-04,45967.83,129.39,90095616,N/A,2025-08-04 11:47:01
1222,0.354274,N/A,N/A,3.06e-04,45964.01,129.38,90169344,N/A,2025-08-04 11:47:03
1223,0.372511,N/A,N/A,3.06e-04,45961.05,129.37,90243072,N/A,2025-08-04 11:47:05
1224,0.323404,N/A,N/A,3.06e-04,45960.16,129.37,90316800,N/A,2025-08-04 11:47:07
1225,0.406618,N/A,N/A,3.06e-04,45962.03,129.37,90390528,N/A,2025-08-04 11:47:08
1226,0.343408,N/A,N/A,3.07e-04,45957.82,129.36,90464256,N/A,2025-08-04 11:47:10
1227,0.381004,N/A,N/A,3.07e-04,45954.14,129.35,90537984,N/A,2025-08-04 11:47:12
1228,0.363252,N/A,N/A,3.07e-04,45952.41,129.35,90611712,N/A,2025-08-04 11:47:14
1229,0.381664,N/A,N/A,3.07e-04,45970.61,129.40,90685440,N/A,2025-08-04 11:47:15
1230,0.327264,N/A,N/A,3.08e-04,45940.17,129.31,90759168,1.5649,2025-08-04 11:47:17
1231,0.444375,N/A,N/A,3.08e-04,45945.12,129.33,90832896,N/A,2025-08-04 11:47:19
1232,0.371335,N/A,N/A,3.08e-04,45945.56,129.33,90906624,N/A,2025-08-04 11:47:21
1233,0.351640,N/A,N/A,3.09e-04,45945.46,129.33,90980352,N/A,2025-08-04 11:47:23
1234,0.309846,N/A,N/A,3.09e-04,45944.48,129.32,91054080,N/A,2025-08-04 11:47:24
1235,0.349247,N/A,N/A,3.09e-04,45949.26,129.34,91127808,N/A,2025-08-04 11:47:26
1236,0.303055,N/A,N/A,3.09e-04,45950.23,129.34,91201536,N/A,2025-08-04 11:47:28
1237,0.339473,N/A,N/A,3.09e-04,45954.75,129.35,91275264,N/A,2025-08-04 11:47:30
1238,0.314873,N/A,N/A,3.10e-04,45957.44,129.36,91348992,N/A,2025-08-04 11:47:31
1239,0.280252,N/A,N/A,3.10e-04,45977.50,129.42,91422720,N/A,2025-08-04 11:47:33
1240,0.288977,N/A,N/A,3.10e-04,45952.77,129.35,91496448,0.5815,2025-08-04 11:47:35
1241,0.382260,N/A,N/A,3.11e-04,45961.08,129.37,91570176,N/A,2025-08-04 11:47:37
1242,0.309149,N/A,N/A,3.11e-04,45959.50,129.37,91643904,N/A,2025-08-04 11:47:39
1243,0.326217,N/A,N/A,3.11e-04,45959.12,129.37,91717632,N/A,2025-08-04 11:47:40
1244,0.281114,N/A,N/A,3.11e-04,45958.57,129.36,91791360,N/A,2025-08-04 11:47:42
1245,0.338396,N/A,N/A,3.11e-04,45958.93,129.36,91865088,N/A,2025-08-04 11:47:44
1246,0.281198,N/A,N/A,3.12e-04,45958.16,129.36,91938816,N/A,2025-08-04 11:47:46
1247,0.278886,N/A,N/A,3.12e-04,45962.16,129.37,92012544,N/A,2025-08-04 11:47:48
1248,0.274190,N/A,N/A,3.12e-04,45970.12,129.40,92086272,N/A,2025-08-04 11:47:49
1249,0.276793,N/A,N/A,3.13e-04,45991.14,129.46,92160000,N/A,2025-08-04 11:47:51
1250,0.330838,N/A,N/A,3.13e-04,45968.94,129.39,92233728,0.5684,2025-08-04 11:47:53
1251,0.315513,N/A,N/A,3.13e-04,45979.04,129.42,92307456,N/A,2025-08-04 11:47:55
1252,0.326959,N/A,N/A,3.13e-04,45977.25,129.42,92381184,N/A,2025-08-04 11:47:56
1253,0.294678,N/A,N/A,3.13e-04,45975.76,129.41,92454912,N/A,2025-08-04 11:47:58
1254,0.281919,N/A,N/A,3.14e-04,45974.49,129.41,92528640,N/A,2025-08-04 11:48:00
1255,0.277076,N/A,N/A,3.14e-04,45972.20,129.40,92602368,N/A,2025-08-04 11:48:02
1256,0.301376,N/A,N/A,3.14e-04,45969.96,129.40,92676096,N/A,2025-08-04 11:48:04
1257,0.279835,N/A,N/A,3.15e-04,45968.55,129.39,92749824,N/A,2025-08-04 11:48:05
1258,0.306074,N/A,N/A,3.15e-04,45968.21,129.39,92823552,N/A,2025-08-04 11:48:07
1259,0.295285,N/A,N/A,3.15e-04,45980.01,129.42,92897280,N/A,2025-08-04 11:48:09
1260,0.276401,N/A,N/A,3.15e-04,45937.84,129.31,92971008,0.7075,2025-08-04 11:48:11
1261,0.261312,N/A,N/A,3.16e-04,45944.70,129.32,93044736,N/A,2025-08-04 11:48:12
1262,0.269466,N/A,N/A,3.16e-04,45944.86,129.33,93118464,N/A,2025-08-04 11:48:14
1263,0.268305,N/A,N/A,3.16e-04,45945.39,129.33,93192192,N/A,2025-08-04 11:48:16
1264,0.275434,N/A,N/A,3.16e-04,45947.26,129.33,93265920,N/A,2025-08-04 11:48:18
1265,0.257001,N/A,N/A,3.16e-04,45944.32,129.32,93339648,N/A,2025-08-04 11:48:20
1266,0.282555,N/A,N/A,3.17e-04,45940.73,129.31,93413376,N/A,2025-08-04 11:48:21
1267,0.353094,N/A,N/A,3.17e-04,45938.01,129.31,93487104,N/A,2025-08-04 11:48:23
1268,0.423218,N/A,N/A,3.17e-04,45939.29,129.31,93560832,N/A,2025-08-04 11:48:25
1269,4.408155,N/A,N/A,3.18e-04,45973.39,129.41,93634560,N/A,2025-08-04 11:48:27
1270,5.585089,N/A,N/A,3.18e-04,45954.40,129.35,93708288,98.5225,2025-08-04 11:48:29
1271,1.277741,N/A,N/A,3.18e-04,45965.45,129.38,93782016,N/A,2025-08-04 11:48:30
1272,1.219659,N/A,N/A,3.18e-04,45970.14,129.40,93855744,N/A,2025-08-04 11:48:32
1273,1.079108,N/A,N/A,3.18e-04,45974.06,129.41,93929472,N/A,2025-08-04 11:48:34
1274,0.922756,N/A,N/A,3.19e-04,45983.75,129.43,94003200,N/A,2025-08-04 11:48:36
1275,0.915450,N/A,N/A,3.19e-04,45990.38,129.45,94076928,N/A,2025-08-04 11:48:37
1276,0.894999,N/A,N/A,3.19e-04,45996.98,129.47,94150656,N/A,2025-08-04 11:48:39
1277,0.901503,N/A,N/A,3.20e-04,46003.13,129.49,94224384,N/A,2025-08-04 11:48:41
1278,0.874728,N/A,N/A,3.20e-04,46003.82,129.49,94298112,N/A,2025-08-04 11:48:43
1279,0.738646,N/A,N/A,3.20e-04,46021.75,129.54,94371840,N/A,2025-08-04 11:48:45
1280,0.679580,N/A,N/A,3.20e-04,45994.28,129.46,94445568,1.9358,2025-08-04 11:48:46
1281,0.733289,N/A,N/A,3.20e-04,45997.51,129.47,94519296,N/A,2025-08-04 11:48:48
1282,0.627522,N/A,N/A,3.21e-04,45998.26,129.48,94593024,N/A,2025-08-04 11:48:50
1283,0.533664,N/A,N/A,3.21e-04,45994.66,129.47,94666752,N/A,2025-08-04 11:48:52
1284,0.527514,N/A,N/A,3.21e-04,45996.99,129.47,94740480,N/A,2025-08-04 11:48:53
1285,0.570596,N/A,N/A,3.22e-04,45997.63,129.47,94814208,N/A,2025-08-04 11:48:55
1286,0.550331,N/A,N/A,3.22e-04,45993.00,129.46,94887936,N/A,2025-08-04 11:48:57
1287,0.577860,N/A,N/A,3.22e-04,45997.20,129.47,94961664,N/A,2025-08-04 11:48:59
1288,0.453543,N/A,N/A,3.22e-04,46000.59,129.48,95035392,N/A,2025-08-04 11:49:01
1289,0.451488,N/A,N/A,3.23e-04,46022.52,129.54,95109120,N/A,2025-08-04 11:49:02
1290,0.421809,N/A,N/A,3.23e-04,46000.29,129.48,95182848,0.8063,2025-08-04 11:49:04
1291,0.451656,N/A,N/A,3.23e-04,46005.08,129.49,95256576,N/A,2025-08-04 11:49:06
1292,0.418045,N/A,N/A,3.23e-04,46007.43,129.50,95330304,N/A,2025-08-04 11:49:08
1293,0.436149,N/A,N/A,3.24e-04,46003.65,129.49,95404032,N/A,2025-08-04 11:49:09
1294,0.373615,N/A,N/A,3.24e-04,46002.92,129.49,95477760,N/A,2025-08-04 11:49:11
1295,0.424642,N/A,N/A,3.24e-04,46008.84,129.51,95551488,N/A,2025-08-04 11:49:13
1296,0.369126,N/A,N/A,3.24e-04,46005.01,129.49,95625216,N/A,2025-08-04 11:49:15
1297,0.354072,N/A,N/A,3.25e-04,45998.53,129.48,95698944,N/A,2025-08-04 11:49:17
1298,0.388479,N/A,N/A,3.25e-04,45995.91,129.47,95772672,N/A,2025-08-04 11:49:18
1299,0.393303,N/A,N/A,3.25e-04,46013.68,129.52,95846400,N/A,2025-08-04 11:49:20
1300,0.387236,N/A,N/A,3.25e-04,45982.86,129.43,95920128,0.5652,2025-08-04 11:49:22
1301,0.357443,N/A,N/A,3.25e-04,42658.34,120.07,95993856,N/A,2025-08-04 11:49:25
1302,0.282497,N/A,N/A,3.26e-04,42665.86,120.10,96067584,N/A,2025-08-04 11:49:27
1303,0.292240,N/A,N/A,3.26e-04,42675.25,120.12,96141312,N/A,2025-08-04 11:49:29
1304,0.299409,N/A,N/A,3.26e-04,42680.98,120.14,96215040,N/A,2025-08-04 11:49:30
1305,0.350875,N/A,N/A,3.27e-04,42688.40,120.16,96288768,N/A,2025-08-04 11:49:32
1306,0.317727,N/A,N/A,3.27e-04,42693.29,120.17,96362496,N/A,2025-08-04 11:49:34
1307,0.343979,N/A,N/A,3.27e-04,42699.06,120.19,96436224,N/A,2025-08-04 11:49:36
1308,0.347209,N/A,N/A,3.27e-04,42705.14,120.21,96509952,N/A,2025-08-04 11:49:37
1309,0.330649,N/A,N/A,3.27e-04,42728.77,120.27,96583680,N/A,2025-08-04 11:49:39
1310,0.303847,N/A,N/A,3.28e-04,46031.74,129.57,96657408,0.7857,2025-08-04 11:49:41
1311,0.293879,N/A,N/A,3.28e-04,46029.20,129.56,96731136,N/A,2025-08-04 11:49:43
1312,0.290581,N/A,N/A,3.28e-04,46021.38,129.54,96804864,N/A,2025-08-04 11:49:45
1313,0.278803,N/A,N/A,3.29e-04,46016.16,129.53,96878592,N/A,2025-08-04 11:49:46
1314,0.308670,N/A,N/A,3.29e-04,46014.37,129.52,96952320,N/A,2025-08-04 11:49:48
1315,0.296337,N/A,N/A,3.29e-04,46014.55,129.52,97026048,N/A,2025-08-04 11:49:50
1316,0.282202,N/A,N/A,3.29e-04,46009.57,129.51,97099776,N/A,2025-08-04 11:49:52
1317,0.269528,N/A,N/A,3.30e-04,46003.11,129.49,97173504,N/A,2025-08-04 11:49:53
1318,0.309366,N/A,N/A,3.30e-04,46003.63,129.49,97247232,N/A,2025-08-04 11:49:55
1319,0.221123,N/A,N/A,3.30e-04,46036.24,129.58,97320960,N/A,2025-08-04 11:49:57
1320,0.239881,N/A,N/A,3.30e-04,46004.90,129.49,97394688,0.6159,2025-08-04 11:49:59
1321,0.267611,N/A,N/A,3.31e-04,46004.00,129.49,97468416,N/A,2025-08-04 11:50:01
1322,0.244952,N/A,N/A,3.31e-04,45997.27,129.47,97542144,N/A,2025-08-04 11:50:02
1323,0.244606,N/A,N/A,3.31e-04,45993.89,129.46,97615872,N/A,2025-08-04 11:50:04
1324,0.244479,N/A,N/A,3.31e-04,45990.02,129.45,97689600,N/A,2025-08-04 11:50:06
1325,0.252157,N/A,N/A,3.32e-04,45990.23,129.45,97763328,N/A,2025-08-04 11:50:08
1326,0.200291,N/A,N/A,3.32e-04,45992.78,129.46,97837056,N/A,2025-08-04 11:50:09
1327,0.244498,N/A,N/A,3.32e-04,45989.61,129.45,97910784,N/A,2025-08-04 11:50:11
1328,0.247678,N/A,N/A,3.32e-04,45992.06,129.46,97984512,N/A,2025-08-04 11:50:13
1329,0.238232,N/A,N/A,3.33e-04,46016.59,129.53,98058240,N/A,2025-08-04 11:50:15
1330,0.209242,N/A,N/A,3.33e-04,45992.50,129.46,98131968,0.4879,2025-08-04 11:50:17
1331,0.201618,N/A,N/A,3.33e-04,46002.62,129.49,98205696,N/A,2025-08-04 11:50:18
1332,0.233057,N/A,N/A,3.33e-04,46004.21,129.49,98279424,N/A,2025-08-04 11:50:20
1333,0.217923,N/A,N/A,3.34e-04,46006.26,129.50,98353152,N/A,2025-08-04 11:50:22
1334,0.210977,N/A,N/A,3.34e-04,46008.22,129.50,98426880,N/A,2025-08-04 11:50:24
1335,0.259990,N/A,N/A,3.34e-04,46007.38,129.50,98500608,N/A,2025-08-04 11:50:26
1336,0.211126,N/A,N/A,3.34e-04,46007.49,129.50,98574336,N/A,2025-08-04 11:50:27
1337,0.209493,N/A,N/A,3.35e-04,46005.08,129.49,98648064,N/A,2025-08-04 11:50:29
1338,0.202553,N/A,N/A,3.35e-04,46006.23,129.50,98721792,N/A,2025-08-04 11:50:31
1339,0.167065,N/A,N/A,3.35e-04,46028.58,129.56,98795520,N/A,2025-08-04 11:50:33
1340,0.186588,N/A,N/A,3.35e-04,46004.17,129.49,98869248,0.4801,2025-08-04 11:50:34
1341,0.170699,N/A,N/A,3.36e-04,46005.57,129.50,98942976,N/A,2025-08-04 11:50:36
1342,0.206347,N/A,N/A,3.36e-04,46005.44,129.50,99016704,N/A,2025-08-04 11:50:38
1343,0.220760,N/A,N/A,3.36e-04,46000.19,129.48,99090432,N/A,2025-08-04 11:50:40
1344,0.184061,N/A,N/A,3.36e-04,45998.46,129.48,99164160,N/A,2025-08-04 11:50:42
1345,0.224873,N/A,N/A,3.37e-04,45998.75,129.48,99237888,N/A,2025-08-04 11:50:43
1346,0.225558,N/A,N/A,3.37e-04,45994.07,129.46,99311616,N/A,2025-08-04 11:50:45
1347,0.235204,N/A,N/A,3.37e-04,45992.12,129.46,99385344,N/A,2025-08-04 11:50:47
1348,0.253969,N/A,N/A,3.37e-04,45990.33,129.45,99459072,N/A,2025-08-04 11:50:49
1349,0.207470,N/A,N/A,3.38e-04,46008.88,129.51,99532800,N/A,2025-08-04 11:50:50
1350,0.206019,N/A,N/A,3.38e-04,45978.77,129.42,99606528,1.3433,2025-08-04 11:50:52
1351,0.205272,N/A,N/A,3.38e-04,45982.83,129.43,99680256,N/A,2025-08-04 11:50:54
1352,0.205703,N/A,N/A,3.38e-04,45985.39,129.44,99753984,N/A,2025-08-04 11:50:56
1353,0.258892,N/A,N/A,3.39e-04,45984.95,129.44,99827712,N/A,2025-08-04 11:50:58
1354,0.255967,N/A,N/A,3.39e-04,45981.62,129.43,99901440,N/A,2025-08-04 11:50:59
1355,0.314765,N/A,N/A,3.39e-04,45983.43,129.43,99975168,N/A,2025-08-04 11:51:01
1356,0.319098,N/A,N/A,3.39e-04,45981.78,129.43,100048896,N/A,2025-08-04 11:51:03
1357,0.476444,N/A,N/A,3.40e-04,45981.81,129.43,100122624,N/A,2025-08-04 11:51:05
1358,0.401154,N/A,N/A,3.40e-04,45974.56,129.41,100196352,N/A,2025-08-04 11:51:06
1359,0.481238,N/A,N/A,3.40e-04,45996.27,129.47,100270080,N/A,2025-08-04 11:51:08
1360,0.413980,N/A,N/A,3.40e-04,45965.90,129.38,100343808,3.3835,2025-08-04 11:51:10
1361,0.395482,N/A,N/A,3.41e-04,45968.17,129.39,100417536,N/A,2025-08-04 11:51:12
1362,0.332191,N/A,N/A,3.41e-04,45968.57,129.39,100491264,N/A,2025-08-04 11:51:14
1363,0.326978,N/A,N/A,3.41e-04,45971.87,129.40,100564992,N/A,2025-08-04 11:51:15
1364,0.283363,N/A,N/A,3.41e-04,45971.68,129.40,100638720,N/A,2025-08-04 11:51:17
1365,0.313557,N/A,N/A,3.42e-04,45972.94,129.40,100712448,N/A,2025-08-04 11:51:19
1366,0.279312,N/A,N/A,3.42e-04,45975.75,129.41,100786176,N/A,2025-08-04 11:51:21
1367,0.313350,N/A,N/A,3.42e-04,45982.32,129.43,100859904,N/A,2025-08-04 11:51:23
1368,0.294781,N/A,N/A,3.42e-04,45987.48,129.45,100933632,N/A,2025-08-04 11:51:24
1369,0.257177,N/A,N/A,3.43e-04,46012.12,129.51,101007360,N/A,2025-08-04 11:51:26
1370,0.259745,N/A,N/A,3.43e-04,45985.57,129.44,101081088,0.5460,2025-08-04 11:51:28
1371,0.236171,N/A,N/A,3.43e-04,45987.55,129.45,101154816,N/A,2025-08-04 11:51:30
1372,0.258792,N/A,N/A,3.43e-04,45982.63,129.43,101228544,N/A,2025-08-04 11:51:31
1373,0.216333,N/A,N/A,3.44e-04,45976.68,129.41,101302272,N/A,2025-08-04 11:51:33
1374,0.273150,N/A,N/A,3.44e-04,45972.37,129.40,101376000,N/A,2025-08-04 11:51:35
1375,0.226239,N/A,N/A,3.44e-04,45966.58,129.39,101449728,N/A,2025-08-04 11:51:37
1376,0.229927,N/A,N/A,3.44e-04,45958.49,129.36,101523456,N/A,2025-08-04 11:51:39
1377,0.245630,N/A,N/A,3.45e-04,45950.72,129.34,101597184,N/A,2025-08-04 11:51:40
1378,0.194628,N/A,N/A,3.45e-04,45946.22,129.33,101670912,N/A,2025-08-04 11:51:42
1379,0.224235,N/A,N/A,3.45e-04,45963.18,129.38,101744640,N/A,2025-08-04 11:51:44
1380,0.171881,N/A,N/A,3.45e-04,45934.74,129.30,101818368,0.4446,2025-08-04 11:51:46
1381,0.218345,N/A,N/A,3.46e-04,45940.46,129.31,101892096,N/A,2025-08-04 11:51:47
1382,0.161243,N/A,N/A,3.46e-04,45939.75,129.31,101965824,N/A,2025-08-04 11:51:49
1383,0.199447,N/A,N/A,3.46e-04,45936.78,129.30,102039552,N/A,2025-08-04 11:51:51
1384,0.184314,N/A,N/A,3.46e-04,45929.19,129.28,102113280,N/A,2025-08-04 11:51:53
1385,0.159363,N/A,N/A,3.47e-04,45928.33,129.28,102187008,N/A,2025-08-04 11:51:55
1386,0.188132,N/A,N/A,3.47e-04,45927.59,129.28,102260736,N/A,2025-08-04 11:51:56
1387,0.170675,N/A,N/A,3.47e-04,45925.75,129.27,102334464,N/A,2025-08-04 11:51:58
1388,0.192706,N/A,N/A,3.47e-04,45921.54,129.26,102408192,N/A,2025-08-04 11:52:00
1389,0.151266,N/A,N/A,3.48e-04,45941.19,129.31,102481920,N/A,2025-08-04 11:52:02
1390,0.182825,N/A,N/A,3.48e-04,45909.18,129.22,102555648,0.3715,2025-08-04 11:52:04
1391,0.154434,N/A,N/A,3.48e-04,45915.16,129.24,102629376,N/A,2025-08-04 11:52:05
1392,0.176200,N/A,N/A,3.48e-04,45918.65,129.25,102703104,N/A,2025-08-04 11:52:07
1393,0.169995,N/A,N/A,3.49e-04,45921.42,129.26,102776832,N/A,2025-08-04 11:52:09
1394,0.159246,N/A,N/A,3.49e-04,45921.45,129.26,102850560,N/A,2025-08-04 11:52:11
1395,0.175059,N/A,N/A,3.49e-04,45920.86,129.26,102924288,N/A,2025-08-04 11:52:12
1396,0.177583,N/A,N/A,3.49e-04,45921.57,129.26,102998016,N/A,2025-08-04 11:52:14
1397,0.201521,N/A,N/A,3.50e-04,45919.77,129.25,103071744,N/A,2025-08-04 11:52:16
1398,0.179929,N/A,N/A,3.50e-04,45916.43,129.25,103145472,N/A,2025-08-04 11:52:18
1399,0.172488,N/A,N/A,3.50e-04,45933.97,129.29,103219200,N/A,2025-08-04 11:52:20
1400,0.165829,N/A,N/A,3.50e-04,45902.75,129.21,103292928,0.5005,2025-08-04 11:52:21
1401,0.185605,N/A,N/A,3.51e-04,42562.03,119.80,103366656,N/A,2025-08-04 11:52:24
1402,0.170692,N/A,N/A,3.51e-04,42566.54,119.82,103440384,N/A,2025-08-04 11:52:26
1403,0.153714,N/A,N/A,3.51e-04,42572.88,119.83,103514112,N/A,2025-08-04 11:52:28
1404,0.163533,N/A,N/A,3.51e-04,42575.07,119.84,103587840,N/A,2025-08-04 11:52:30
1405,0.173112,N/A,N/A,3.52e-04,42575.45,119.84,103661568,N/A,2025-08-04 11:52:32
1406,0.156491,N/A,N/A,3.52e-04,42583.38,119.86,103735296,N/A,2025-08-04 11:52:33
1407,0.159900,N/A,N/A,3.52e-04,42588.90,119.88,103809024,N/A,2025-08-04 11:52:35
1408,0.151815,N/A,N/A,3.52e-04,42597.21,119.90,103882752,N/A,2025-08-04 11:52:37
1409,0.156627,N/A,N/A,3.53e-04,42622.51,119.97,103956480,N/A,2025-08-04 11:52:39
1410,0.156793,N/A,N/A,3.53e-04,45919.05,129.25,104030208,0.4507,2025-08-04 11:52:40
1411,0.141569,N/A,N/A,3.53e-04,45923.10,129.26,104103936,N/A,2025-08-04 11:52:42
1412,0.146397,N/A,N/A,3.53e-04,45919.82,129.25,104177664,N/A,2025-08-04 11:52:44
1413,0.142225,N/A,N/A,3.53e-04,45921.50,129.26,104251392,N/A,2025-08-04 11:52:46
1414,0.133557,N/A,N/A,3.54e-04,45919.64,129.25,104325120,N/A,2025-08-04 11:52:48
1415,0.140424,N/A,N/A,3.54e-04,45912.76,129.23,104398848,N/A,2025-08-04 11:52:49
1416,0.154942,N/A,N/A,3.54e-04,45910.53,129.23,104472576,N/A,2025-08-04 11:52:51
1417,0.183618,N/A,N/A,3.54e-04,45908.56,129.22,104546304,N/A,2025-08-04 11:52:53
1418,0.136277,N/A,N/A,3.55e-04,45907.59,129.22,104620032,N/A,2025-08-04 11:52:55
1419,0.143703,N/A,N/A,3.55e-04,45959.50,129.37,104693760,N/A,2025-08-04 11:52:57
1420,0.117833,N/A,N/A,3.55e-04,45922.11,129.26,104767488,0.5151,2025-08-04 11:52:58
1421,0.140572,N/A,N/A,3.55e-04,45928.80,129.28,104841216,N/A,2025-08-04 11:53:00
1422,0.135444,N/A,N/A,3.56e-04,45930.35,129.28,104914944,N/A,2025-08-04 11:53:02
1423,0.112413,N/A,N/A,3.56e-04,45936.85,129.30,104988672,N/A,2025-08-04 11:53:04
1424,0.152595,N/A,N/A,3.56e-04,45949.30,129.34,105062400,N/A,2025-08-04 11:53:05
1425,0.140203,N/A,N/A,3.56e-04,45955.61,129.36,105136128,N/A,2025-08-04 11:53:07
1426,0.167304,N/A,N/A,3.57e-04,45959.37,129.37,105209856,N/A,2025-08-04 11:53:09
1427,0.212656,N/A,N/A,3.57e-04,45960.90,129.37,105283584,N/A,2025-08-04 11:53:11
1428,0.297551,N/A,N/A,3.57e-04,45960.67,129.37,105357312,N/A,2025-08-04 11:53:13
1429,0.380503,N/A,N/A,3.57e-04,45994.69,129.47,105431040,N/A,2025-08-04 11:53:14
1430,0.583892,N/A,N/A,3.58e-04,45971.88,129.40,105504768,3.9335,2025-08-04 11:53:16
1431,0.919378,N/A,N/A,3.58e-04,45975.54,129.41,105578496,N/A,2025-08-04 11:53:18
1432,0.608777,N/A,N/A,3.58e-04,45973.40,129.41,105652224,N/A,2025-08-04 11:53:20
1433,0.495113,N/A,N/A,3.58e-04,45970.32,129.40,105725952,N/A,2025-08-04 11:53:21
1434,0.464529,N/A,N/A,3.59e-04,45968.74,129.39,105799680,N/A,2025-08-04 11:53:23
1435,0.416621,N/A,N/A,3.59e-04,45969.47,129.39,105873408,N/A,2025-08-04 11:53:25
1436,0.396070,N/A,N/A,3.59e-04,45968.63,129.39,105947136,N/A,2025-08-04 11:53:27
1437,0.326918,N/A,N/A,3.60e-04,45967.51,129.39,106020864,N/A,2025-08-04 11:53:29
1438,0.304302,N/A,N/A,3.60e-04,45967.24,129.39,106094592,N/A,2025-08-04 11:53:30
1439,0.287519,N/A,N/A,3.60e-04,45980.86,129.43,106168320,N/A,2025-08-04 11:53:32
1440,0.282676,N/A,N/A,3.60e-04,45955.97,129.36,106242048,0.8321,2025-08-04 11:53:34
1441,0.349298,N/A,N/A,3.60e-04,45962.68,129.38,106315776,N/A,2025-08-04 11:53:36
1442,0.258377,N/A,N/A,3.61e-04,45963.98,129.38,106389504,N/A,2025-08-04 11:53:38
1443,0.311503,N/A,N/A,3.61e-04,45963.09,129.38,106463232,N/A,2025-08-04 11:53:39
1444,0.200517,N/A,N/A,3.61e-04,45960.75,129.37,106536960,N/A,2025-08-04 11:53:41
1445,0.228627,N/A,N/A,3.62e-04,45963.31,129.38,106610688,N/A,2025-08-04 11:53:43
1446,0.240591,N/A,N/A,3.62e-04,45960.83,129.37,106684416,N/A,2025-08-04 11:53:45
1447,0.210467,N/A,N/A,3.62e-04,45954.84,129.35,106758144,N/A,2025-08-04 11:53:46
1448,0.216966,N/A,N/A,3.62e-04,45954.00,129.35,106831872,N/A,2025-08-04 11:53:48
1449,0.232787,N/A,N/A,3.62e-04,45970.46,129.40,106905600,N/A,2025-08-04 11:53:50
1450,0.207244,N/A,N/A,3.63e-04,45937.46,129.30,106979328,0.5283,2025-08-04 11:53:52
1451,0.168229,N/A,N/A,3.63e-04,45935.03,129.30,107053056,N/A,2025-08-04 11:53:54
1452,0.170437,N/A,N/A,3.63e-04,45928.93,129.28,107126784,N/A,2025-08-04 11:53:55
1453,0.168789,N/A,N/A,3.63e-04,45920.31,129.26,107200512,N/A,2025-08-04 11:53:57
1454,0.204836,N/A,N/A,3.64e-04,45914.66,129.24,107274240,N/A,2025-08-04 11:53:59
1455,0.199390,N/A,N/A,3.64e-04,45917.34,129.25,107347968,N/A,2025-08-04 11:54:01
1456,0.186997,N/A,N/A,3.64e-04,45915.80,129.24,107421696,N/A,2025-08-04 11:54:02
1457,0.217876,N/A,N/A,3.64e-04,45912.12,129.23,107495424,N/A,2025-08-04 11:54:04
1458,0.151186,N/A,N/A,3.65e-04,45911.54,129.23,107569152,N/A,2025-08-04 11:54:06
1459,0.158084,N/A,N/A,3.65e-04,45933.07,129.29,107642880,N/A,2025-08-04 11:54:08
1460,0.145767,N/A,N/A,3.65e-04,45904.51,129.21,107716608,0.4859,2025-08-04 11:54:10
1461,0.158323,N/A,N/A,3.65e-04,45910.24,129.23,107790336,N/A,2025-08-04 11:54:11
1462,0.131399,N/A,N/A,3.66e-04,45917.26,129.25,107864064,N/A,2025-08-04 11:54:13
1463,0.163949,N/A,N/A,3.66e-04,45920.00,129.26,107937792,N/A,2025-08-04 11:54:15
1464,0.120303,N/A,N/A,3.66e-04,45923.96,129.27,108011520,N/A,2025-08-04 11:54:17
1465,0.142333,N/A,N/A,3.67e-04,45930.82,129.29,108085248,N/A,2025-08-04 11:54:19
1466,0.130632,N/A,N/A,3.67e-04,45936.62,129.30,108158976,N/A,2025-08-04 11:54:20
1467,0.142181,N/A,N/A,3.67e-04,45938.56,129.31,108232704,N/A,2025-08-04 11:54:22
1468,0.144510,N/A,N/A,3.67e-04,45941.44,129.32,108306432,N/A,2025-08-04 11:54:24
1469,0.130677,N/A,N/A,3.67e-04,45962.93,129.38,108380160,N/A,2025-08-04 11:54:26
1470,0.148972,N/A,N/A,3.68e-04,45938.46,129.31,108453888,0.2939,2025-08-04 11:54:27
1471,0.105789,N/A,N/A,3.68e-04,45939.78,129.31,108527616,N/A,2025-08-04 11:54:29
1472,0.151791,N/A,N/A,3.68e-04,45935.19,129.30,108601344,N/A,2025-08-04 11:54:31
1473,0.108448,N/A,N/A,3.69e-04,45933.87,129.29,108675072,N/A,2025-08-04 11:54:33
1474,0.141493,N/A,N/A,3.69e-04,45931.95,129.29,108748800,N/A,2025-08-04 11:54:35
1475,0.136842,N/A,N/A,3.69e-04,45928.45,129.28,108822528,N/A,2025-08-04 11:54:36
1476,0.153174,N/A,N/A,3.69e-04,45929.11,129.28,108896256,N/A,2025-08-04 11:54:38
1477,0.111174,N/A,N/A,3.69e-04,45929.69,129.28,108969984,N/A,2025-08-04 11:54:40
1478,0.105495,N/A,N/A,3.70e-04,45935.78,129.30,109043712,N/A,2025-08-04 11:54:42
1479,0.114258,N/A,N/A,3.70e-04,45955.53,129.36,109117440,N/A,2025-08-04 11:54:43
1480,0.113822,N/A,N/A,3.70e-04,45931.10,129.29,109191168,0.3114,2025-08-04 11:54:45
