step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,avg_seq_len,total_tokens,grad_norm,timestamp
1047,16.048153,N/A,N/A,2.62e-04,31559.79,2048.00,17170432,N/A,2025-08-04 17:54:10
1048,15.805868,N/A,N/A,2.62e-04,31575.19,2048.00,17186816,N/A,2025-08-04 17:54:11
1049,14.109930,N/A,N/A,2.63e-04,31710.78,2048.00,17203200,N/A,2025-08-04 17:54:11
1050,15.736057,N/A,N/A,2.63e-04,31532.57,2048.00,17219584,0.3178,2025-08-04 17:54:12
1051,14.460173,N/A,N/A,2.63e-04,31529.81,2048.00,17235968,N/A,2025-08-04 17:54:12
1052,14.360333,N/A,N/A,2.63e-04,31529.54,2048.00,17252352,N/A,2025-08-04 17:54:13
1053,13.861572,N/A,N/A,2.64e-04,31526.55,2048.00,17268736,N/A,2025-08-04 17:54:14
1054,15.019245,N/A,N/A,2.64e-04,31525.96,2048.00,17285120,N/A,2025-08-04 17:54:14
1055,14.256924,N/A,N/A,2.64e-04,31518.12,2048.00,17301504,N/A,2025-08-04 17:54:15
1056,15.580040,N/A,N/A,2.64e-04,31517.68,2048.00,17317888,N/A,2025-08-04 17:54:15
1057,11.800026,N/A,N/A,2.65e-04,31512.30,2048.00,17334272,N/A,2025-08-04 17:54:16
1058,14.385950,N/A,N/A,2.65e-04,31503.97,2048.00,17350656,N/A,2025-08-04 17:54:17
1059,11.513971,N/A,N/A,2.65e-04,31679.32,2048.00,17367040,N/A,2025-08-04 17:54:17
1060,12.781581,N/A,N/A,2.65e-04,31508.83,2048.00,17383424,0.3946,2025-08-04 17:54:18
1061,14.934879,N/A,N/A,2.66e-04,31505.43,2048.00,17399808,N/A,2025-08-04 17:54:18
1062,16.533108,N/A,N/A,2.66e-04,31503.92,2048.00,17416192,N/A,2025-08-04 17:54:19
1063,11.050772,N/A,N/A,2.66e-04,31510.47,2048.00,17432576,N/A,2025-08-04 17:54:19
1064,14.252899,N/A,N/A,2.66e-04,31515.24,2048.00,17448960,N/A,2025-08-04 17:54:20
1065,15.736639,N/A,N/A,2.67e-04,31506.67,2048.00,17465344,N/A,2025-08-04 17:54:21
1066,14.980978,N/A,N/A,2.67e-04,31505.43,2048.00,17481728,N/A,2025-08-04 17:54:21
1067,12.995813,N/A,N/A,2.67e-04,31505.19,2048.00,17498112,N/A,2025-08-04 17:54:22
1068,14.477717,N/A,N/A,2.67e-04,31508.00,2048.00,17514496,N/A,2025-08-04 17:54:22
1069,14.889514,N/A,N/A,2.67e-04,31668.18,2048.00,17530880,N/A,2025-08-04 17:54:23
1070,14.938974,N/A,N/A,2.68e-04,31536.99,2048.00,17547264,0.4012,2025-08-04 17:54:23
1071,12.666380,N/A,N/A,2.68e-04,31533.46,2048.00,17563648,N/A,2025-08-04 17:54:24
1072,10.967400,N/A,N/A,2.68e-04,31528.85,2048.00,17580032,N/A,2025-08-04 17:54:25
1073,12.106092,N/A,N/A,2.69e-04,31530.18,2048.00,17596416,N/A,2025-08-04 17:54:25
1074,13.597526,N/A,N/A,2.69e-04,31532.37,2048.00,17612800,N/A,2025-08-04 17:54:26
1075,11.612296,N/A,N/A,2.69e-04,31537.26,2048.00,17629184,N/A,2025-08-04 17:54:26
1076,11.875465,N/A,N/A,2.69e-04,31537.12,2048.00,17645568,N/A,2025-08-04 17:54:27
1077,13.771480,N/A,N/A,2.69e-04,31518.55,2048.00,17661952,N/A,2025-08-04 17:54:27
1078,13.497409,N/A,N/A,2.70e-04,31522.21,2048.00,17678336,N/A,2025-08-04 17:54:28
1079,14.701376,N/A,N/A,2.70e-04,31642.47,2048.00,17694720,N/A,2025-08-04 17:54:29
1080,15.536901,N/A,N/A,2.70e-04,31506.38,2048.00,17711104,0.3306,2025-08-04 17:54:29
1081,14.661309,N/A,N/A,2.71e-04,31509.43,2048.00,17727488,N/A,2025-08-04 17:54:30
1082,15.891664,N/A,N/A,2.71e-04,31515.55,2048.00,17743872,N/A,2025-08-04 17:54:30
1083,12.469041,N/A,N/A,2.71e-04,31522.00,2048.00,17760256,N/A,2025-08-04 17:54:31
1084,13.193416,N/A,N/A,2.71e-04,31510.62,2048.00,17776640,N/A,2025-08-04 17:54:32
1085,14.105195,N/A,N/A,2.72e-04,31518.87,2048.00,17793024,N/A,2025-08-04 17:54:32
1086,14.097010,N/A,N/A,2.72e-04,31535.18,2048.00,17809408,N/A,2025-08-04 17:54:33
1087,14.031442,N/A,N/A,2.72e-04,31541.43,2048.00,17825792,N/A,2025-08-04 17:54:33
1088,15.089101,N/A,N/A,2.72e-04,31557.07,2048.00,17842176,N/A,2025-08-04 17:54:34
1089,12.743912,N/A,N/A,2.73e-04,31692.11,2048.00,17858560,N/A,2025-08-04 17:54:34
1090,11.485806,N/A,N/A,2.73e-04,31536.98,2048.00,17874944,0.3843,2025-08-04 17:54:35
1091,14.144412,N/A,N/A,2.73e-04,31529.92,2048.00,17891328,N/A,2025-08-04 17:54:36
1092,14.411920,N/A,N/A,2.73e-04,31529.13,2048.00,17907712,N/A,2025-08-04 17:54:36
1093,15.710592,N/A,N/A,2.74e-04,31542.85,2048.00,17924096,N/A,2025-08-04 17:54:37
1094,13.159695,N/A,N/A,2.74e-04,31538.76,2048.00,17940480,N/A,2025-08-04 17:54:37
1095,14.253889,N/A,N/A,2.74e-04,31530.80,2048.00,17956864,N/A,2025-08-04 17:54:38
1096,12.103023,N/A,N/A,2.74e-04,31539.29,2048.00,17973248,N/A,2025-08-04 17:54:38
1097,11.738383,N/A,N/A,2.75e-04,31526.67,2048.00,17989632,N/A,2025-08-04 17:54:39
1098,13.786100,N/A,N/A,2.75e-04,31523.27,2048.00,18006016,N/A,2025-08-04 17:54:40
1099,11.572667,N/A,N/A,2.75e-04,31664.20,2048.00,18022400,N/A,2025-08-04 17:54:40
1100,14.527159,N/A,N/A,2.75e-04,31526.77,2048.00,18038784,0.4117,2025-08-04 17:54:41
