step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
247,9.972213,N/A,N/A,2.48e-05,27837.49,1015808,N/A,2025-06-02 12:06:38
248,9.985476,N/A,N/A,2.49e-05,27755.24,1019904,N/A,2025-06-02 12:06:38
249,9.538232,N/A,N/A,2.50e-05,28383.51,1024000,N/A,2025-06-02 12:06:38
250,10.197296,N/A,N/A,2.51e-05,27836.52,1028096,0.5000,2025-06-02 12:06:38
251,10.572003,N/A,N/A,2.52e-05,27739.24,1032192,N/A,2025-06-02 12:06:38
252,8.392272,N/A,N/A,2.53e-05,28092.51,1036288,N/A,2025-06-02 12:06:38
253,8.689242,N/A,N/A,2.54e-05,28151.57,1040384,N/A,2025-06-02 12:06:39
254,8.311337,N/A,N/A,2.55e-05,27693.95,1044480,N/A,2025-06-02 12:06:39
255,8.732368,N/A,N/A,2.56e-05,27174.80,1048576,N/A,2025-06-02 12:06:39
256,10.236349,N/A,N/A,2.57e-05,27719.45,1052672,N/A,2025-06-02 12:06:39
257,10.260269,N/A,N/A,2.58e-05,27386.69,1056768,N/A,2025-06-02 12:06:39
258,10.281091,N/A,N/A,2.59e-05,27323.09,1060864,N/A,2025-06-02 12:06:39
259,9.192267,N/A,N/A,2.60e-05,27062.04,1064960,N/A,2025-06-02 12:06:40
260,9.913785,N/A,N/A,2.61e-05,26087.07,1069056,0.5000,2025-06-02 12:06:40
261,8.807170,N/A,N/A,2.62e-05,25938.08,1073152,N/A,2025-06-02 12:06:40
262,10.242853,N/A,N/A,2.63e-05,25787.49,1077248,N/A,2025-06-02 12:06:40
263,10.021163,N/A,N/A,2.64e-05,25947.67,1081344,N/A,2025-06-02 12:06:40
264,9.341786,N/A,N/A,2.65e-05,25941.37,1085440,N/A,2025-06-02 12:06:41
265,10.073380,N/A,N/A,2.66e-05,25992.36,1089536,N/A,2025-06-02 12:06:41
266,8.679957,N/A,N/A,2.67e-05,26333.01,1093632,N/A,2025-06-02 12:06:41
267,9.273143,N/A,N/A,2.68e-05,26359.73,1097728,N/A,2025-06-02 12:06:41
268,8.926578,N/A,N/A,2.69e-05,26992.27,1101824,N/A,2025-06-02 12:06:41
269,9.343632,N/A,N/A,2.70e-05,28070.30,1105920,N/A,2025-06-02 12:06:41
270,7.805962,N/A,N/A,2.71e-05,27180.12,1110016,0.5000,2025-06-02 12:06:42
271,9.275336,N/A,N/A,2.72e-05,27276.16,1114112,N/A,2025-06-02 12:06:42
272,9.680172,N/A,N/A,2.73e-05,27310.28,1118208,N/A,2025-06-02 12:06:42
273,9.083036,N/A,N/A,2.74e-05,27521.42,1122304,N/A,2025-06-02 12:06:42
274,8.694608,N/A,N/A,2.75e-05,27332.84,1126400,N/A,2025-06-02 12:06:42
275,9.176834,N/A,N/A,2.76e-05,27279.67,1130496,N/A,2025-06-02 12:06:42
276,9.745620,N/A,N/A,2.77e-05,27378.08,1134592,N/A,2025-06-02 12:06:43
277,9.163056,N/A,N/A,2.78e-05,27521.04,1138688,N/A,2025-06-02 12:06:43
278,9.749623,N/A,N/A,2.79e-05,27461.05,1142784,N/A,2025-06-02 12:06:43
279,10.258312,N/A,N/A,2.80e-05,28470.01,1146880,N/A,2025-06-02 12:06:43
280,10.054222,N/A,N/A,2.81e-05,27197.76,1150976,0.5000,2025-06-02 12:06:43
281,8.220092,N/A,N/A,2.82e-05,26837.99,1155072,N/A,2025-06-02 12:06:43
282,8.917921,N/A,N/A,2.83e-05,26912.01,1159168,N/A,2025-06-02 12:06:44
283,9.726127,N/A,N/A,2.84e-05,27047.90,1163264,N/A,2025-06-02 12:06:44
284,8.238399,N/A,N/A,2.85e-05,27034.47,1167360,N/A,2025-06-02 12:06:44
285,9.625229,N/A,N/A,2.86e-05,27008.25,1171456,N/A,2025-06-02 12:06:44
286,7.881733,N/A,N/A,2.87e-05,26787.71,1175552,N/A,2025-06-02 12:06:44
287,8.283854,N/A,N/A,2.88e-05,26921.26,1179648,N/A,2025-06-02 12:06:44
288,7.942436,N/A,N/A,2.89e-05,26965.18,1183744,N/A,2025-06-02 12:06:45
289,9.345813,N/A,N/A,2.90e-05,27989.00,1187840,N/A,2025-06-02 12:06:45
290,9.592815,N/A,N/A,2.91e-05,27761.12,1191936,0.5000,2025-06-02 12:06:45
