step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,tokens_per_sec_per_M_params,total_tokens,grad_norm,timestamp
6360,0.243657,0.282690,1.334550,4.35e-04,26901.02,75.72,52109312,0.9613,2025-08-03 20:24:55
6361,0.463203,0.282690,1.334550,4.35e-04,26935.07,75.82,52117504,N/A,2025-08-03 20:24:56
6362,0.273412,0.282690,1.334550,4.35e-04,26770.24,75.35,52125696,N/A,2025-08-03 20:24:56
6363,0.340034,0.282690,1.334550,4.35e-04,26868.07,75.63,52133888,N/A,2025-08-03 20:24:56
6364,0.281551,0.282690,1.334550,4.35e-04,26833.19,75.53,52142080,N/A,2025-08-03 20:24:57
6365,0.149176,0.282690,1.334550,4.35e-04,26825.22,75.51,52150272,N/A,2025-08-03 20:24:57
6366,0.280186,0.282690,1.334550,4.35e-04,26703.83,75.17,52158464,N/A,2025-08-03 20:24:57
6367,0.359409,0.282690,1.334550,4.35e-04,26650.57,75.02,52166656,N/A,2025-08-03 20:24:58
6368,0.505776,0.282690,1.334550,4.35e-04,26779.42,75.38,52174848,N/A,2025-08-03 20:24:58
6369,0.444617,0.282690,1.334550,4.35e-04,26989.63,75.97,52183040,N/A,2025-08-03 20:24:58
6370,0.306557,0.282690,1.334550,4.35e-04,26480.59,74.54,52191232,0.6067,2025-08-03 20:24:59
6371,0.388147,0.282690,1.334550,4.35e-04,26631.68,74.96,52199424,N/A,2025-08-03 20:24:59
6372,0.246498,0.282690,1.334550,4.35e-04,26688.05,75.12,52207616,N/A,2025-08-03 20:25:00
6373,0.272549,0.282690,1.334550,4.35e-04,26597.86,74.87,52215808,N/A,2025-08-03 20:25:00
6374,0.414874,0.282690,1.334550,4.35e-04,26589.42,74.84,52224000,N/A,2025-08-03 20:25:00
6375,0.164112,0.282690,1.334550,4.35e-04,26728.84,75.24,52232192,N/A,2025-08-03 20:25:01
6376,0.362035,0.282690,1.334550,4.35e-04,26729.30,75.24,52240384,N/A,2025-08-03 20:25:01
6377,0.222429,0.282690,1.334550,4.35e-04,26697.41,75.15,52248576,N/A,2025-08-03 20:25:01
6378,0.154814,0.282690,1.334550,4.35e-04,26708.14,75.18,52256768,N/A,2025-08-03 20:25:02
6379,0.286988,0.282690,1.334550,4.35e-04,27193.67,76.54,52264960,N/A,2025-08-03 20:25:02
6380,0.455601,0.282690,1.334550,4.35e-04,26944.99,75.84,52273152,0.4994,2025-08-03 20:25:02
6381,0.264466,0.282690,1.334550,4.35e-04,26854.75,75.59,52281344,N/A,2025-08-03 20:25:03
6382,0.180218,0.282690,1.334550,4.35e-04,26982.06,75.95,52289536,N/A,2025-08-03 20:25:03
6383,0.277837,0.282690,1.334550,4.35e-04,27013.06,76.04,52297728,N/A,2025-08-03 20:25:03
6384,0.238541,0.282690,1.334550,4.34e-04,26989.91,75.97,52305920,N/A,2025-08-03 20:25:04
6385,0.195750,0.282690,1.334550,4.34e-04,26847.90,75.57,52314112,N/A,2025-08-03 20:25:04
6386,0.258032,0.282690,1.334550,4.34e-04,26838.15,75.54,52322304,N/A,2025-08-03 20:25:04
6387,0.437758,0.282690,1.334550,4.34e-04,26869.89,75.63,52330496,N/A,2025-08-03 20:25:05
6388,0.279976,0.282690,1.334550,4.34e-04,26887.83,75.68,52338688,N/A,2025-08-03 20:25:05
6389,0.161791,0.282690,1.334550,4.34e-04,26974.26,75.93,52346880,N/A,2025-08-03 20:25:05
6390,0.316558,0.282690,1.334550,4.34e-04,26791.88,75.41,52355072,0.3307,2025-08-03 20:25:06
6391,0.239450,0.282690,1.334550,4.34e-04,26695.53,75.14,52363264,N/A,2025-08-03 20:25:06
6392,0.241718,0.282690,1.334550,4.34e-04,26602.59,74.88,52371456,N/A,2025-08-03 20:25:06
6393,0.299447,0.282690,1.334550,4.34e-04,26603.98,74.88,52379648,N/A,2025-08-03 20:25:07
6394,0.153592,0.282690,1.334550,4.34e-04,26754.16,75.31,52387840,N/A,2025-08-03 20:25:07
6395,0.406464,0.282690,1.334550,4.34e-04,26758.27,75.32,52396032,N/A,2025-08-03 20:25:07
6396,0.180037,0.282690,1.334550,4.34e-04,26612.93,74.91,52404224,N/A,2025-08-03 20:25:08
6397,0.442276,0.282690,1.334550,4.34e-04,26612.51,74.91,52412416,N/A,2025-08-03 20:25:08
6398,0.155192,0.282690,1.334550,4.34e-04,26761.05,75.33,52420608,N/A,2025-08-03 20:25:08
6399,0.206855,0.282690,1.334550,4.34e-04,27027.14,76.08,52428800,N/A,2025-08-03 20:25:09
6400,0.134060,0.282690,1.334550,4.34e-04,26730.71,75.24,52436992,0.4647,2025-08-03 20:25:09
6401,0.591278,0.282690,1.334550,4.34e-04,11971.61,33.70,52445184,N/A,2025-08-03 20:25:13
6402,0.289121,0.282690,1.334550,4.34e-04,11969.81,33.69,52453376,N/A,2025-08-03 20:25:13
6403,0.164149,0.282690,1.334550,4.34e-04,11966.30,33.68,52461568,N/A,2025-08-03 20:25:14
6404,0.636556,0.282690,1.334550,4.34e-04,11972.05,33.70,52469760,N/A,2025-08-03 20:25:14
6405,0.325555,0.282690,1.334550,4.34e-04,11972.01,33.70,52477952,N/A,2025-08-03 20:25:14
6406,0.219378,0.282690,1.334550,4.34e-04,11972.96,33.70,52486144,N/A,2025-08-03 20:25:15
6407,0.224426,0.282690,1.334550,4.34e-04,11974.63,33.71,52494336,N/A,2025-08-03 20:25:15
6408,0.152937,0.282690,1.334550,4.34e-04,11975.59,33.71,52502528,N/A,2025-08-03 20:25:15
6409,0.225620,0.282690,1.334550,4.34e-04,12027.51,33.85,52510720,N/A,2025-08-03 20:25:16
6410,0.142705,0.282690,1.334550,4.34e-04,26760.08,75.32,52518912,0.3658,2025-08-03 20:25:16
6411,0.358892,0.282690,1.334550,4.34e-04,26671.99,75.08,52527104,N/A,2025-08-03 20:25:17
6412,0.143039,0.282690,1.334550,4.34e-04,26531.79,74.68,52535296,N/A,2025-08-03 20:25:17
6413,0.255937,0.282690,1.334550,4.34e-04,26533.88,74.69,52543488,N/A,2025-08-03 20:25:17
6414,0.170076,0.282690,1.334550,4.34e-04,26662.42,75.05,52551680,N/A,2025-08-03 20:25:18
6415,0.114123,0.282690,1.334550,4.34e-04,26645.10,75.00,52559872,N/A,2025-08-03 20:25:18
6416,0.122194,0.282690,1.334550,4.34e-04,26632.54,74.97,52568064,N/A,2025-08-03 20:25:18
6417,0.447032,0.282690,1.334550,4.34e-04,26651.49,75.02,52576256,N/A,2025-08-03 20:25:19
6418,0.274500,0.282690,1.334550,4.34e-04,26746.57,75.29,52584448,N/A,2025-08-03 20:25:19
6419,0.392978,0.282690,1.334550,4.33e-04,27054.35,76.15,52592640,N/A,2025-08-03 20:25:19
6420,0.106372,0.282690,1.334550,4.33e-04,26808.54,75.46,52600832,0.6718,2025-08-03 20:25:20
6421,0.174979,0.282690,1.334550,4.33e-04,26958.46,75.88,52609024,N/A,2025-08-03 20:25:20
6422,0.207276,0.282690,1.334550,4.33e-04,26952.74,75.87,52617216,N/A,2025-08-03 20:25:20
6423,0.366346,0.282690,1.334550,4.33e-04,26919.16,75.77,52625408,N/A,2025-08-03 20:25:21
6424,0.441785,0.282690,1.334550,4.33e-04,26899.04,75.72,52633600,N/A,2025-08-03 20:25:21
6425,0.334687,0.282690,1.334550,4.33e-04,26889.21,75.69,52641792,N/A,2025-08-03 20:25:21
6426,0.284531,0.282690,1.334550,4.33e-04,26872.29,75.64,52649984,N/A,2025-08-03 20:25:22
6427,0.206309,0.282690,1.334550,4.33e-04,26926.85,75.79,52658176,N/A,2025-08-03 20:25:22
6428,0.408982,0.282690,1.334550,4.33e-04,26852.76,75.58,52666368,N/A,2025-08-03 20:25:22
6429,0.243461,0.282690,1.334550,4.33e-04,27173.63,76.49,52674560,N/A,2025-08-03 20:25:23
6430,0.155063,0.282690,1.334550,4.33e-04,26908.09,75.74,52682752,0.5622,2025-08-03 20:25:23
6431,0.210331,0.282690,1.334550,4.33e-04,26793.15,75.42,52690944,N/A,2025-08-03 20:25:23
6432,0.194384,0.282690,1.334550,4.33e-04,26789.10,75.41,52699136,N/A,2025-08-03 20:25:24
6433,0.252736,0.282690,1.334550,4.33e-04,26694.33,75.14,52707328,N/A,2025-08-03 20:25:24
6434,0.520005,0.282690,1.334550,4.33e-04,26672.94,75.08,52715520,N/A,2025-08-03 20:25:24
6435,0.322919,0.282690,1.334550,4.33e-04,26633.93,74.97,52723712,N/A,2025-08-03 20:25:25
6436,0.349213,0.282690,1.334550,4.33e-04,26575.49,74.80,52731904,N/A,2025-08-03 20:25:25
6437,0.244211,0.282690,1.334550,4.33e-04,26686.03,75.12,52740096,N/A,2025-08-03 20:25:25
6438,0.396256,0.282690,1.334550,4.33e-04,26702.88,75.16,52748288,N/A,2025-08-03 20:25:26
6439,0.121881,0.282690,1.334550,4.33e-04,26879.67,75.66,52756480,N/A,2025-08-03 20:25:26
6440,0.217429,0.282690,1.334550,4.33e-04,26757.37,75.32,52764672,0.2672,2025-08-03 20:25:26
6441,0.225495,0.282690,1.334550,4.33e-04,26810.85,75.47,52772864,N/A,2025-08-03 20:25:27
6442,0.251051,0.282690,1.334550,4.33e-04,26819.87,75.49,52781056,N/A,2025-08-03 20:25:27
6443,0.393585,0.282690,1.334550,4.33e-04,26871.87,75.64,52789248,N/A,2025-08-03 20:25:27
6444,0.214571,0.282690,1.334550,4.33e-04,26922.66,75.78,52797440,N/A,2025-08-03 20:25:28
6445,0.289535,0.282690,1.334550,4.33e-04,26957.15,75.88,52805632,N/A,2025-08-03 20:25:28
6446,0.160766,0.282690,1.334550,4.33e-04,26869.94,75.63,52813824,N/A,2025-08-03 20:25:28
6447,0.237016,0.282690,1.334550,4.33e-04,26877.72,75.66,52822016,N/A,2025-08-03 20:25:29
6448,0.393418,0.282690,1.334550,4.33e-04,26961.07,75.89,52830208,N/A,2025-08-03 20:25:29
6449,0.214971,0.282690,1.334550,4.33e-04,27212.25,76.60,52838400,N/A,2025-08-03 20:25:29
6450,0.237934,0.282690,1.334550,4.33e-04,26763.69,75.33,52846592,1.3351,2025-08-03 20:25:30
6451,0.262985,0.282690,1.334550,4.33e-04,26871.38,75.64,52854784,N/A,2025-08-03 20:25:30
6452,0.228237,0.282690,1.334550,4.33e-04,26809.25,75.46,52862976,N/A,2025-08-03 20:25:30
6453,0.498553,0.282690,1.334550,4.32e-04,26725.18,75.23,52871168,N/A,2025-08-03 20:25:31
6454,0.394428,0.282690,1.334550,4.32e-04,26719.17,75.21,52879360,N/A,2025-08-03 20:25:31
6455,0.359034,0.282690,1.334550,4.32e-04,26752.79,75.30,52887552,N/A,2025-08-03 20:25:31
6456,0.241032,0.282690,1.334550,4.32e-04,26747.18,75.29,52895744,N/A,2025-08-03 20:25:32
6457,0.330889,0.282690,1.334550,4.32e-04,26695.40,75.14,52903936,N/A,2025-08-03 20:25:32
6458,0.280488,0.282690,1.334550,4.32e-04,26684.59,75.11,52912128,N/A,2025-08-03 20:25:32
6459,0.254419,0.282690,1.334550,4.32e-04,27078.81,76.22,52920320,N/A,2025-08-03 20:25:33
6460,0.478503,0.282690,1.334550,4.32e-04,26881.06,75.66,52928512,0.4861,2025-08-03 20:25:33
6461,0.204533,0.282690,1.334550,4.32e-04,26827.56,75.51,52936704,N/A,2025-08-03 20:25:34
6462,0.368422,0.282690,1.334550,4.32e-04,26873.22,75.64,52944896,N/A,2025-08-03 20:25:34
6463,0.363302,0.282690,1.334550,4.32e-04,26880.22,75.66,52953088,N/A,2025-08-03 20:25:34
6464,0.323275,0.282690,1.334550,4.32e-04,26895.46,75.71,52961280,N/A,2025-08-03 20:25:35
6465,0.240778,0.282690,1.334550,4.32e-04,26795.04,75.42,52969472,N/A,2025-08-03 20:25:35
6466,0.138122,0.282690,1.334550,4.32e-04,26838.07,75.54,52977664,N/A,2025-08-03 20:25:35
6467,0.134667,0.282690,1.334550,4.32e-04,26864.15,75.62,52985856,N/A,2025-08-03 20:25:36
6468,0.183586,0.282690,1.334550,4.32e-04,26906.29,75.74,52994048,N/A,2025-08-03 20:25:36
6469,0.470170,0.282690,1.334550,4.32e-04,26943.31,75.84,53002240,N/A,2025-08-03 20:25:36
6470,0.149205,0.282690,1.334550,4.32e-04,26711.27,75.19,53010432,0.6078,2025-08-03 20:25:37
6471,0.128722,0.282690,1.334550,4.32e-04,26730.24,75.24,53018624,N/A,2025-08-03 20:25:37
6472,0.137903,0.282690,1.334550,4.32e-04,26619.51,74.93,53026816,N/A,2025-08-03 20:25:37
6473,0.301722,0.282690,1.334550,4.32e-04,26636.71,74.98,53035008,N/A,2025-08-03 20:25:38
6474,0.207322,0.282690,1.334550,4.32e-04,26760.30,75.32,53043200,N/A,2025-08-03 20:25:38
6475,0.521550,0.282690,1.334550,4.32e-04,26744.43,75.28,53051392,N/A,2025-08-03 20:25:38
6476,0.316160,0.282690,1.334550,4.32e-04,26494.20,74.58,53059584,N/A,2025-08-03 20:25:39
6477,0.274708,0.282690,1.334550,4.32e-04,26476.07,74.52,53067776,N/A,2025-08-03 20:25:39
6478,0.221427,0.282690,1.334550,4.32e-04,26626.73,74.95,53075968,N/A,2025-08-03 20:25:39
6479,0.135954,0.282690,1.334550,4.32e-04,26960.25,75.89,53084160,N/A,2025-08-03 20:25:40
6480,0.349035,0.282690,1.334550,4.32e-04,26653.69,75.02,53092352,0.3848,2025-08-03 20:25:40
6481,0.121411,0.282690,1.334550,4.32e-04,26723.56,75.22,53100544,N/A,2025-08-03 20:25:40
6482,0.280766,0.282690,1.334550,4.32e-04,26717.81,75.21,53108736,N/A,2025-08-03 20:25:41
6483,0.242865,0.282690,1.334550,4.32e-04,26526.18,74.67,53116928,N/A,2025-08-03 20:25:41
6484,0.312881,0.282690,1.334550,4.32e-04,26542.12,74.71,53125120,N/A,2025-08-03 20:25:41
6485,0.298355,0.282690,1.334550,4.32e-04,26771.47,75.36,53133312,N/A,2025-08-03 20:25:42
6486,0.426886,0.282690,1.334550,4.32e-04,26781.87,75.39,53141504,N/A,2025-08-03 20:25:42
6487,0.127371,0.282690,1.334550,4.32e-04,26822.88,75.50,53149696,N/A,2025-08-03 20:25:42
6488,0.266972,0.282690,1.334550,4.31e-04,26747.73,75.29,53157888,N/A,2025-08-03 20:25:43
6489,0.240388,0.282690,1.334550,4.31e-04,27067.80,76.19,53166080,N/A,2025-08-03 20:25:43
6490,0.176653,0.282690,1.334550,4.31e-04,26861.64,75.61,53174272,0.4765,2025-08-03 20:25:43
6491,0.191714,0.282690,1.334550,4.31e-04,26870.62,75.64,53182464,N/A,2025-08-03 20:25:44
6492,0.268998,0.282690,1.334550,4.31e-04,27040.13,76.11,53190656,N/A,2025-08-03 20:25:44
6493,0.177474,0.282690,1.334550,4.31e-04,27045.74,76.13,53198848,N/A,2025-08-03 20:25:44
6494,0.134041,0.282690,1.334550,4.31e-04,27064.69,76.18,53207040,N/A,2025-08-03 20:25:45
6495,0.262242,0.282690,1.334550,4.31e-04,26963.26,75.90,53215232,N/A,2025-08-03 20:25:45
6496,0.140198,0.282690,1.334550,4.31e-04,26891.39,75.69,53223424,N/A,2025-08-03 20:25:45
6497,0.255728,0.282690,1.334550,4.31e-04,26985.49,75.96,53231616,N/A,2025-08-03 20:25:46
6498,0.297307,0.282690,1.334550,4.31e-04,27007.15,76.02,53239808,N/A,2025-08-03 20:25:46
6499,0.177348,0.282690,1.334550,4.31e-04,27133.53,76.38,53248000,N/A,2025-08-03 20:25:46
6500,0.403076,0.282690,1.334550,4.31e-04,26867.00,75.63,53256192,0.4097,2025-08-03 20:25:47
6501,0.187618,0.282690,1.334550,4.31e-04,11772.48,33.14,53264384,N/A,2025-08-03 20:25:51
6502,0.352432,0.282690,1.334550,4.31e-04,11777.11,33.15,53272576,N/A,2025-08-03 20:25:51
6503,0.520401,0.282690,1.334550,4.31e-04,11766.32,33.12,53280768,N/A,2025-08-03 20:25:52
6504,0.203153,0.282690,1.334550,4.31e-04,11764.89,33.12,53288960,N/A,2025-08-03 20:25:52
6505,0.176941,0.282690,1.334550,4.31e-04,11767.61,33.12,53297152,N/A,2025-08-03 20:25:52
6506,0.347606,0.282690,1.334550,4.31e-04,11765.02,33.12,53305344,N/A,2025-08-03 20:25:53
6507,0.116916,0.282690,1.334550,4.31e-04,11761.40,33.11,53313536,N/A,2025-08-03 20:25:53
6508,0.102136,0.282690,1.334550,4.31e-04,11758.80,33.10,53321728,N/A,2025-08-03 20:25:53
6509,0.109276,0.282690,1.334550,4.31e-04,11806.08,33.23,53329920,N/A,2025-08-03 20:25:54
6510,0.237897,0.282690,1.334550,4.31e-04,26843.49,75.56,53338112,0.3339,2025-08-03 20:25:54
6511,0.290444,0.282690,1.334550,4.31e-04,26706.65,75.17,53346304,N/A,2025-08-03 20:25:54
6512,0.231762,0.282690,1.334550,4.31e-04,26755.58,75.31,53354496,N/A,2025-08-03 20:25:55
6513,0.257991,0.282690,1.334550,4.31e-04,26853.27,75.59,53362688,N/A,2025-08-03 20:25:55
6514,0.285305,0.282690,1.334550,4.31e-04,26876.54,75.65,53370880,N/A,2025-08-03 20:25:55
6515,0.096824,0.282690,1.334550,4.31e-04,26868.07,75.63,53379072,N/A,2025-08-03 20:25:56
6516,0.197523,0.282690,1.334550,4.31e-04,26776.43,75.37,53387264,N/A,2025-08-03 20:25:56
6517,0.582713,0.282690,1.334550,4.31e-04,26876.85,75.65,53395456,N/A,2025-08-03 20:25:56
6518,0.454048,0.282690,1.334550,4.31e-04,26767.60,75.35,53403648,N/A,2025-08-03 20:25:57
6519,0.138740,0.282690,1.334550,4.31e-04,26937.82,75.82,53411840,N/A,2025-08-03 20:25:57
6520,0.288731,0.282690,1.334550,4.31e-04,26809.79,75.46,53420032,0.5623,2025-08-03 20:25:57
6521,0.143795,0.282690,1.334550,4.31e-04,26804.13,75.45,53428224,N/A,2025-08-03 20:25:58
6522,0.125019,0.282690,1.334550,4.31e-04,26806.96,75.46,53436416,N/A,2025-08-03 20:25:58
6523,0.192883,0.282690,1.334550,4.30e-04,26677.94,75.09,53444608,N/A,2025-08-03 20:25:58
6524,0.148050,0.282690,1.334550,4.30e-04,26680.33,75.10,53452800,N/A,2025-08-03 20:25:59
6525,0.215736,0.282690,1.334550,4.30e-04,26768.29,75.35,53460992,N/A,2025-08-03 20:25:59
6526,0.266349,0.282690,1.334550,4.30e-04,26768.63,75.35,53469184,N/A,2025-08-03 20:25:59
6527,0.298327,0.282690,1.334550,4.30e-04,26880.56,75.66,53477376,N/A,2025-08-03 20:26:00
6528,0.171155,0.282690,1.334550,4.30e-04,26935.92,75.82,53485568,N/A,2025-08-03 20:26:00
6529,0.454419,0.282690,1.334550,4.30e-04,27116.68,76.33,53493760,N/A,2025-08-03 20:26:00
6530,0.346186,0.282690,1.334550,4.30e-04,26777.67,75.37,53501952,0.6798,2025-08-03 20:26:01
6531,0.512581,0.282690,1.334550,4.30e-04,26799.35,75.43,53510144,N/A,2025-08-03 20:26:01
6532,0.124752,0.282690,1.334550,4.30e-04,26947.36,75.85,53518336,N/A,2025-08-03 20:26:02
6533,0.474252,0.282690,1.334550,4.30e-04,26946.42,75.85,53526528,N/A,2025-08-03 20:26:02
6534,0.296359,0.282690,1.334550,4.30e-04,26868.63,75.63,53534720,N/A,2025-08-03 20:26:02
6535,0.187479,0.282690,1.334550,4.30e-04,26864.56,75.62,53542912,N/A,2025-08-03 20:26:03
6536,0.421052,0.282690,1.334550,4.30e-04,26880.16,75.66,53551104,N/A,2025-08-03 20:26:03
6537,0.103163,0.282690,1.334550,4.30e-04,26884.95,75.68,53559296,N/A,2025-08-03 20:26:03
6538,0.116041,0.282690,1.334550,4.30e-04,26827.27,75.51,53567488,N/A,2025-08-03 20:26:04
6539,0.321760,0.282690,1.334550,4.30e-04,27154.85,76.44,53575680,N/A,2025-08-03 20:26:04
6540,0.309262,0.282690,1.334550,4.30e-04,26846.19,75.57,53583872,0.5213,2025-08-03 20:26:04
6541,0.302183,0.282690,1.334550,4.30e-04,26700.34,75.16,53592064,N/A,2025-08-03 20:26:05
6542,0.551209,0.282690,1.334550,4.30e-04,26716.43,75.20,53600256,N/A,2025-08-03 20:26:05
6543,0.198057,0.282690,1.334550,4.30e-04,26800.13,75.44,53608448,N/A,2025-08-03 20:26:05
6544,0.361374,0.282690,1.334550,4.30e-04,26793.37,75.42,53616640,N/A,2025-08-03 20:26:06
6545,0.188598,0.282690,1.334550,4.30e-04,26715.95,75.20,53624832,N/A,2025-08-03 20:26:06
6546,0.229397,0.282690,1.334550,4.30e-04,26697.93,75.15,53633024,N/A,2025-08-03 20:26:06
6547,0.204116,0.282690,1.334550,4.30e-04,26825.58,75.51,53641216,N/A,2025-08-03 20:26:07
6548,0.237974,0.282690,1.334550,4.30e-04,26827.09,75.51,53649408,N/A,2025-08-03 20:26:07
6549,0.302509,0.282690,1.334550,4.30e-04,27114.14,76.32,53657600,N/A,2025-08-03 20:26:07
6550,0.145725,0.282690,1.334550,4.30e-04,26917.83,75.77,53665792,0.5586,2025-08-03 20:26:08
6551,0.349312,0.282690,1.334550,4.30e-04,26894.78,75.70,53673984,N/A,2025-08-03 20:26:08
6552,0.134372,0.282690,1.334550,4.30e-04,26898.89,75.71,53682176,N/A,2025-08-03 20:26:08
6553,0.335991,0.282690,1.334550,4.30e-04,26861.94,75.61,53690368,N/A,2025-08-03 20:26:09
6554,0.136382,0.282690,1.334550,4.30e-04,26921.70,75.78,53698560,N/A,2025-08-03 20:26:09
6555,0.299404,0.282690,1.334550,4.30e-04,26897.20,75.71,53706752,N/A,2025-08-03 20:26:09
6556,0.203420,0.282690,1.334550,4.30e-04,26867.33,75.63,53714944,N/A,2025-08-03 20:26:10
6557,0.218867,0.282690,1.334550,4.29e-04,26784.80,75.39,53723136,N/A,2025-08-03 20:26:10
6558,0.206546,0.282690,1.334550,4.29e-04,26791.77,75.41,53731328,N/A,2025-08-03 20:26:10
6559,0.347690,0.282690,1.334550,4.29e-04,27097.21,76.27,53739520,N/A,2025-08-03 20:26:11
6560,0.455744,0.282690,1.334550,4.29e-04,26706.06,75.17,53747712,1.1867,2025-08-03 20:26:11
6561,0.568249,0.282690,1.334550,4.29e-04,26551.10,74.74,53755904,N/A,2025-08-03 20:26:11
6562,0.375158,0.282690,1.334550,4.29e-04,26630.96,74.96,53764096,N/A,2025-08-03 20:26:12
6563,0.260091,0.282690,1.334550,4.29e-04,26630.58,74.96,53772288,N/A,2025-08-03 20:26:12
6564,0.158513,0.282690,1.334550,4.29e-04,26545.92,74.72,53780480,N/A,2025-08-03 20:26:12
6565,0.338713,0.282690,1.334550,4.29e-04,26556.43,74.75,53788672,N/A,2025-08-03 20:26:13
6566,0.323386,0.282690,1.334550,4.29e-04,26653.47,75.02,53796864,N/A,2025-08-03 20:26:13
6567,0.206478,0.282690,1.334550,4.29e-04,26630.03,74.96,53805056,N/A,2025-08-03 20:26:13
6568,0.208986,0.282690,1.334550,4.29e-04,26505.53,74.61,53813248,N/A,2025-08-03 20:26:14
6569,0.292467,0.282690,1.334550,4.29e-04,26875.92,75.65,53821440,N/A,2025-08-03 20:26:14
6570,0.101708,0.282690,1.334550,4.29e-04,26805.83,75.45,53829632,0.6674,2025-08-03 20:26:14
6571,0.290688,0.282690,1.334550,4.29e-04,26713.36,75.19,53837824,N/A,2025-08-03 20:26:15
6572,0.139501,0.282690,1.334550,4.29e-04,26730.51,75.24,53846016,N/A,2025-08-03 20:26:15
6573,0.277041,0.282690,1.334550,4.29e-04,26838.39,75.54,53854208,N/A,2025-08-03 20:26:15
6574,0.326191,0.282690,1.334550,4.29e-04,26830.53,75.52,53862400,N/A,2025-08-03 20:26:16
6575,0.214212,0.282690,1.334550,4.29e-04,26857.67,75.60,53870592,N/A,2025-08-03 20:26:16
6576,0.330424,0.282690,1.334550,4.29e-04,26853.00,75.59,53878784,N/A,2025-08-03 20:26:16
6577,0.445397,0.282690,1.334550,4.29e-04,27007.79,76.02,53886976,N/A,2025-08-03 20:26:17
6578,0.533034,0.282690,1.334550,4.29e-04,27024.15,76.07,53895168,N/A,2025-08-03 20:26:17
6579,0.118320,0.282690,1.334550,4.29e-04,27226.36,76.64,53903360,N/A,2025-08-03 20:26:17
6580,0.140574,0.282690,1.334550,4.29e-04,26900.93,75.72,53911552,0.3007,2025-08-03 20:26:18
6581,0.211004,0.282690,1.334550,4.29e-04,26936.85,75.82,53919744,N/A,2025-08-03 20:26:18
6582,0.161452,0.282690,1.334550,4.29e-04,26965.76,75.90,53927936,N/A,2025-08-03 20:26:18
6583,0.423603,0.282690,1.334550,4.29e-04,26895.43,75.71,53936128,N/A,2025-08-03 20:26:19
6584,0.438932,0.282690,1.334550,4.29e-04,26871.35,75.64,53944320,N/A,2025-08-03 20:26:19
6585,0.235507,0.282690,1.334550,4.29e-04,26849.74,75.58,53952512,N/A,2025-08-03 20:26:19
6586,0.050312,0.282690,1.334550,4.29e-04,26858.20,75.60,53960704,N/A,2025-08-03 20:26:20
6587,0.359774,0.282690,1.334550,4.29e-04,26779.69,75.38,53968896,N/A,2025-08-03 20:26:20
6588,0.203569,0.282690,1.334550,4.29e-04,26769.21,75.35,53977088,N/A,2025-08-03 20:26:20
6589,0.200804,0.282690,1.334550,4.29e-04,27189.62,76.53,53985280,N/A,2025-08-03 20:26:21
6590,0.278929,0.282690,1.334550,4.29e-04,26821.00,75.50,53993472,0.3644,2025-08-03 20:26:21
6591,0.159905,0.282690,1.334550,4.28e-04,26771.58,75.36,54001664,N/A,2025-08-03 20:26:22
6592,0.229053,0.282690,1.334550,4.28e-04,26872.96,75.64,54009856,N/A,2025-08-03 20:26:22
6593,0.115356,0.282690,1.334550,4.28e-04,26868.35,75.63,54018048,N/A,2025-08-03 20:26:22
6594,0.277485,0.282690,1.334550,4.28e-04,26783.30,75.39,54026240,N/A,2025-08-03 20:26:23
6595,0.682034,0.282690,1.334550,4.28e-04,26749.98,75.30,54034432,N/A,2025-08-03 20:26:23
6596,0.197492,0.282690,1.334550,4.28e-04,26833.47,75.53,54042624,N/A,2025-08-03 20:26:23
6597,0.167327,0.282690,1.334550,4.28e-04,26858.83,75.60,54050816,N/A,2025-08-03 20:26:24
6598,0.189710,0.282690,1.334550,4.28e-04,26685.19,75.11,54059008,N/A,2025-08-03 20:26:24
6599,0.330644,0.282690,1.334550,4.28e-04,26994.20,75.98,54067200,N/A,2025-08-03 20:26:24
6600,0.163827,0.282690,1.334550,4.28e-04,26762.25,75.33,54075392,0.5101,2025-08-03 20:26:25
6601,0.452014,0.282690,1.334550,4.28e-04,12321.44,34.68,54083584,N/A,2025-08-03 20:26:29
6602,0.272787,0.282690,1.334550,4.28e-04,12319.66,34.68,54091776,N/A,2025-08-03 20:26:29
6603,0.228336,0.282690,1.334550,4.28e-04,12346.70,34.75,54099968,N/A,2025-08-03 20:26:29
6604,0.236323,0.282690,1.334550,4.28e-04,12324.02,34.69,54108160,N/A,2025-08-03 20:26:30
6605,0.305265,0.282690,1.334550,4.28e-04,12324.39,34.69,54116352,N/A,2025-08-03 20:26:30
6606,0.578473,0.282690,1.334550,4.28e-04,12326.93,34.70,54124544,N/A,2025-08-03 20:26:30
